,movie_id,title,genres,cast,crew,tags
3845,3033,GODS AND MONSTERS,['Drama'],"['Ian McKellen', 'Brendan Fraser', 'Lynn Redgrave']",['Bill Condon'],"it's 1957, and whale's heyday as the director of ""frankenstein,"" ""bride of frankenstein"" and ""the invisible man"" is long behind him. retired and a semi-recluse, he lives his days accompanied only by images from his past. when his dour housekeeper, hannah, hires a handsome young gardener, the flamboyant director and simple yard man develop an unlikely friendship, which will change them forever. gay filmdirector dyinganddeath biography homosexuality author lgbtelderly ianmckellen brendanfraser lynnredgrave billcondon"
3846,25376,THE SECRET IN THEIR EYES,"['Crime', 'Drama', 'Mystery', 'Romance']","['Ricardo Darín', 'Soledad Villamil', 'Pablo Rago']",['Juan José Campanella'],a retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later. rape secret writing homicide kidnapping passion suspect investigation police partner murder tension argentina justice eyes ricardodarín soledadvillamil pablorago juanjosécampanella
3847,22007,TRAIN,"['Horror', 'Thriller']","['Thora Birch', 'Gideon Emery', 'Gloria Votsis']",['Gideon Raff'],this new train tells the tale of an american wrestling team who board a train that just so happens to be used as a supermarket for organ harvesters. thorabirch gideonemery gloriavotsis gideonraff
3848,765,EVIL DEAD II,"['Horror', 'Comedy', 'Fantasy']","['Bruce Campbell', 'Sarah Berry', 'Dan Hicks']",['Sam Raimi'],ash williams and his girlfriend linda find a log cabin in the woods with a voice recording from an archeologist who had recorded himself reciting ancient chants from “the book of the dead.” as they play the recording an evil power is unleashed taking over linda’s body. deer bloodsplatter taperecorder chainsaw spirit violence overthetop shotinthearm bookofthedead evildead eyeball necronomicon tarmac meatcleaver shotthroughawall brucecampbell sarahberry danhicks samraimi
3849,10615,POOTIE TANG,"['Action', 'Comedy']","['Jennifer Coolidge', 'Lance Crouther', 'J.B. Smoove']",['Louis C.K.'],"pootie tang, the musician/actor/folk hero of the ghetto, is chronicled from his early childhood to his battles against the evil corporate america, who try to steal his magic belt and make him sell out by endorsing addictive products to his people. pootie must learn to find himself and defeat the evil corporation for all the young black children of america, supatime. ladykiller musical belt policeofficer druglord jennifercoolidge lancecrouther j.b.smoove louisc.k."
3850,205321,SHARKNADO,"['TV Movie', 'Horror']","['Ian Ziering', 'Tara Reid', 'Cassandra Scerbo']",['Anthony C. Ferrante'],"a freak hurricane hits los angeles, causing man-eating sharks to be scooped up in tornadoes and flooding the city with shark-infested seawater. surfer and bar-owner fin sets out with his friends baz and nova to rescue his estranged wife april and teenage daughter claudia california helicopter beach tornado hurricane attack blood chainsaw storm explosion danger shark tvmovie flood ianziering tarareid cassandrascerbo anthonyc.ferrante"
3851,89540,THE OTHER CONQUEST,"['Drama', 'Foreign']","['Damián Delgado', 'José Carlos Rodríguez', 'Elpidia Carrillo']",['Salvador Carrasco'],"the film is a drama about the aftermath of the 1520s spanish conquest of mexico told from the perspective of the indigenous aztec people. it explores the social, religious, and psychological changes brought about by a historical process of colonization that both defined the american continent and is also highly reminiscent of today’s neocolonialism. femalenudity pagan aztecindian damiándelgado josécarlosrodríguez elpidiacarrillo salvadorcarrasco"
3852,46146,TROLL HUNTER,"['Fantasy', 'Horror']","['Otto Jespersen', 'Hans Morten Hansen', 'Tomas Alf Larsen']",['André Øvredal'],"a group of students investigates a series of mysterious bear killings, but learns that there are much more dangerous things going on. they start to follow a mysterious hunter, learning that he is actually a troll hunter. hunter mountains wilderness adventure forest secretgovernmentorganization huntingtrip wildlife conspiracy troll mockumentary foundfootage aftercreditsstinger ottojespersen hansmortenhansen tomasalflarsen andréøvredal"
3853,38007,IRA & ABBY,"['Comedy', 'Romance']","['Chris Messina', 'Jennifer Westfeldt', 'David Margulies']",['Robert Cary'],"a neurotic, young psychology student, with low self-esteem, has a chance encounter with a free-spirited, extremely gregarious woman who works at the paris health club in new york city, and who suggests that they immediately get married to see how it will work out. both of the student's parents are analysts, and they provide the happy couple with a gift certificate for a year of marriage counseling as a wedding present. independentfilm chrismessina jenniferwestfeldt davidmargulies robertcary"
3854,14256,WINTER PASSING,"['Comedy', 'Drama']","['Zooey Deschanel', 'Will Ferrell', 'Ed Harris']",['Adam Rapp'],"actress reese holden has been offered a small fortune by a book editor if she can secure for publication the love letters that her father, a reclusive novelist, wrote to her mother, who has since passed away. returning to michigan, reese finds that an ex-grad student and a would-be musician have moved in with her father, who cares more about his new friends than he does about his own health and well-being. independentfilm bookeditor zooeydeschanel willferrell edharris adamrapp"
3855,540,D.E.B.S.,['Action'],"['Sara Foster', 'Meagan Good', 'Jordana Brewster']",['Angela Robinson'],the star of a team of teenage crime fighters falls for the alluring villainess she must bring to justice. comingout covertoperation lesbian femaleprotagonist inthecloset basedonshortfilm lgbt metrosexual subversion femaleagent schoolgirluniform punkrocker lipsynching plaid thesis germangirl frenchgirl womandirector spyspoof sarafoster meagangood jordanabrewster angelarobinson
3856,370464,THE MASKED SAINT,"['Crime', 'Action']","['Brett Granstaff', 'Lara Jean Chorostecki', 'T.J. McGibbon']",['Warren P. Sonoda'],"the journey of a professional wrestler who becomes a small town pastor and moonlights as a masked vigilante fighting injustice. while facing crises at home and at the church, the pastor must evade the police and somehow reconcile his violent secret identity with his calling as a pastor. pastor basedontruestory wrestler brettgranstaff larajeanchorostecki t.j.mcgibbon warrenp.sonoda"
3857,20055,THE BETRAYED,"['Crime', 'Drama', 'Mystery', 'Thriller']","['Melissa George', 'Oded Fehr', 'Christian Campbell']",['Amanda Gusack'],kidnappers force a young mother (melissa george) to recover money stolen by her shady husband (christian campbell). kidnapping revelation murder theft trust criminal warehouse psycho flashback melissageorge odedfehr christiancampbell amandagusack
3858,224569,TAXMAN,"['Action', 'Crime', 'Comedy', 'Thriller']","['Joe Pantoliano', 'Wade Dominguez', 'Elizabeth Berkley']",['Avi Nesher'],"after a homocide that the police believe is over gasoline theft, a tax investigator discovers the russian mafia is involved and that they are stealing millions in gasoline tax money. only one rookie cop is willing to believe him and together they must get the evidence they need or die trying. machinegun taxinspector weddingparty joepantoliano wadedominguez elizabethberkley avinesher"
3859,395766,THE SECRET,['Drama'],"['James Nesbitt', ""Genevieve O'Reilly"", 'Jason Watkins']",['Nick Murphy '],"the secret is the story of a real-life double murder. james nesbitt plays colin howell, a respectable dentist and pillar of the community, who became a killer in partnership with a sunday school teacher, hazel buchanan, played by genevieve o'reilly. miniseries jamesnesbitt genevieveo'reilly jasonwatkins nickmurphy"
3860,142061,"BATMAN: THE DARK KNIGHT RETURNS, PART 2","['Action', 'Animation']","['Peter Weller', 'Ariel Winter', 'David Selby']",['Jay Oliva'],batman has stopped the reign of terror that the mutants had cast upon his city. now an old foe wants a reunion and the government wants the man of steel to put a stop to batman. dccomics future joker robin basedongraphicnovel dystopicfuture superpowers peterweller arielwinter davidselby jayoliva
3861,370662,TIME TO CHOOSE,['Documentary'],"['Oscar Isaac', 'Jane Goodall', 'Jerry Brown']",['Charles Ferguson'],"academy award® winning director charles ferguson's new film investigates global climate change villains and heroes, and reveals practical solutions to act on. climatechange documentary oscarisaac janegoodall jerrybrown charlesferguson"
3862,252360,IN THE NAME OF THE KING III,"['Action', 'Adventure', 'Drama', 'Fantasy']","['Dominic Purcell', 'Ralitsa Paskaleva', 'Bashar Rahal']",['Uwe Boll'],"hazen kaine, an american contract killer living in sofia, bulgaria, gets more than he bargains for when he enters into a contract with the mob. one last job before he gets out and starts a new life for himself. the targets: the three children of royal billionaire andon dupont. seems simple enough, or so he thought. hazen apprehends the children, and before he can blink an eye, a simple necklace worn by one of the children sends his life spiraling back to medieval times. now completely out of his element, hazen fights for his life as he tries to escape a medieval army and a fierce fire-breathing dragon. basedonvideogame dominicpurcell ralitsapaskaleva basharrahal uweboll"
3863,256740,WICKED BLOOD,"['Action', 'Drama', 'Thriller']","['Abigail Breslin', 'James Purefoy', 'Sean Bean']",['Mark Young'],"hannah and amber baker are trapped in a dark southern underworld of violence, drugs and bikers. both live in fear of their ""uncle frank"" stinson, the ruthless leader of a crime organization. abigailbreslin jamespurefoy seanbean markyoung"
3864,299145,STRANDED,['Drama'],"['Scott Eastwood', 'Rita Wilson', 'Jeff Fahey']","['Daniel Petrie, Jr.']","after the brutal murder of his beloved brother, a small-town surfer seeks revenge against the gang of merciless thugs he holds responsible. however, when another tragedy brings him face to face with the consequences of his actions, he must seek forgiveness from the very people he despises most. revenge murder u.s.marine scotteastwood ritawilson jefffahey danielpetrie,jr."
